project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
jenkinsci/jenkins,29,0.023529411764705882,0.000980392156862745,0.004901960784313725,0.03333333333333333,0.03333333333333333,0.000980392156862745,0.012745098039215686,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.0
jenkinsci/jenkins,47,0.06273684210526316,0.0007927070947284979,0.0,0.002377179080824089,0.002377179080824089,0.0,0.06318449873631002,0.0,0.0,0.0,0.0
jenkinsci/jenkins,59,0.001466275659824047,0.001466275659824047,0.0,0.013177159590043924,0.013177159590043924,0.0,0.021961932650073207,0.0,0.0,0.0,0.0
jenkinsci/jenkins,161,0.0033467202141900937,0.002677376171352075,0.0033467202141900937,0.028206850235057087,0.028206850235057087,0.004016064257028112,0.004016064257028112,0.0,0.0,0.0,0.0
jenkinsci/jenkins,162,0.19907407407407407,0.19907407407407407,0.19907407407407407,0.17006802721088435,0.5333333333333333,0.0,,0.19907407407407407,0.48444444444444446,0.19907407407407407,0.0
jenkinsci/jenkins,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141439205955335,0.0,0.0,0.0
jenkinsci/jenkins,222,0.055900621118012424,0.003105590062111801,0.055900621118012424,0.012422360248447204,0.012422360248447204,0.055900621118012424,0.052795031055900624,0.003105590062111801,0.11490683229813664,0.003105590062111801,0.0
jenkinsci/jenkins,226,0.10108695652173913,0.10108695652173913,0.01701701701701702,0.03303303303303303,0.10020449897750511,0.015015015015015015,,0.01701701701701702,0.043,0.01701701701701702,0.0
jenkinsci/jenkins,242,0.0,0.0,0.0,0.02543873772339398,0.02543873772339398,0.0025756600128783,,0.0,0.0,0.0,0.0
junit-team/junit4,4,0.001076426264800861,0.0032292787944025836,0.0,0.016129032258064516,0.03118279569892473,0.0,,0.0,0.0,0.0,0.0
junit-team/junit4,22,0.0,0.008695652173913044,,1.0608695652173914,1.4,0.8347826086956521,0.017543859649122806,0.0,0.43859649122807015,0.11403508771929824,0.0
junit-team/junit4,34,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08571428571428572,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0
junit-team/junit4,40,0.15841584158415842,0.027227722772277228,0.06982543640897755,0.03712871287128713,0.03712871287128713,0.0,0.0,0.49257425742574257,0.03217821782178218,0.0,0.0
naver/pinpoint,37,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skylot/jadx,0,723.5,723.5,723.5,726.5,726.5,1937.0,742.0,723.5,723.5,723.5,0.0
skylot/jadx,10,0.27040110650069155,0.011042097998619738,,0.27398205659075225,0.27398205659075225,0.006233766233766234,0.03657694962042788,0.27040110650069155,0.2650103519668737,0.37317784256559766,0.0
spring-projects/spring-boot,11,0.0,0.0021953896816684962,0.0010976948408342481,0.003293084522502744,0.003293084522502744,0.016538037486218304,0.003293084522502744,0.0010976948408342481,0.0010976948408342481,0.010976948408342482,0.0
spring-projects/spring-boot,77,0.003896103896103896,0.003896103896103896,0.003896103896103896,0.003896103896103896,0.01045751633986928,0.04310344827586207,0.005194805194805195,0.003896103896103896,0.003896103896103896,0.003896103896103896,0.0
spring-projects/spring-boot,82,0.004497751124437781,0.0,,0.031484257871064465,0.031484257871064465,0.029342723004694836,0.005970149253731343,0.0,0.0,0.0,0.0
spring-projects/spring-boot,122,0.37222222222222223,0.039473684210526314,0.37222222222222223,0.3888888888888889,0.3888888888888889,0.022222222222222223,0.02857142857142857,0.37222222222222223,0.37222222222222223,0.1111111111111111,0.0
spring-projects/spring-boot,157,0.02528735632183908,0.013636363636363636,0.02528735632183908,0.0,0.0,0.02528735632183908,0.027586206896551724,0.02528735632183908,0.02528735632183908,0.0,0.0
spring-projects/spring-boot,176,0.1590909090909091,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spring-projects/spring-boot,198,0.06296296296296296,0.0,0.06296296296296296,0.00539568345323741,0.00539568345323741,0.09724238026124818,0.018050541516245487,0.0,0.06296296296296296,0.0,0.0
spring-projects/spring-boot,201,0.026036644165863067,0.017357762777242044,0.026036644165863067,0.020732883317261332,0.020732883317261332,0.026036644165863067,0.03474903474903475,0.026036644165863067,0.017357762777242044,0.017357762777242044,0.0
spring-projects/spring-boot,203,0.44047619047619047,0.44047619047619047,,0.03361344537815126,0.03361344537815126,0.18055555555555555,0.06722689075630252,0.03361344537815126,0.44047619047619047,0.03361344537815126,0.0
spring-projects/spring-boot,235,0.07462686567164178,0.0,0.07462686567164178,0.009950248756218905,0.06965174129353234,0.2613065326633166,0.01,0.0,0.0,0.0,0.0
spring-projects/spring-boot,238,0.006289308176100629,0.0031446540880503146,0.006289308176100629,0.07547169811320754,0.07547169811320754,0.009433962264150943,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0
spring-projects/spring-boot,303,0.02835538752362949,0.02835538752362949,,0.028985507246376812,0.040523690773067333,0.03087586641461878,0.036007580543272265,0.02835538752362949,0.02835538752362949,0.001226241569589209,0.0
spring-projects/spring-boot,370,0.0,0.0,0.0,0.032679738562091505,0.032679738562091505,0.011574074074074073,0.0032679738562091504,0.0,0.0,0.0,0.0
spring-projects/spring-boot,381,0.05405405405405406,0.0,0.05405405405405406,0.06388206388206388,0.06388206388206388,0.0,0.029484029484029485,0.0024630541871921183,0.05405405405405406,0.0024630541871921183,0.0
spring-projects/spring-boot,397,0.003779289493575208,0.0022675736961451248,,0.021212121212121213,0.021212121212121213,1.1902497027348395,0.009070294784580499,0.0,0.0,0.0,0.0
spring-projects/spring-boot,408,0.032719836400818,0.0,,0.0039603960396039604,0.0039603960396039604,0.045180722891566265,0.017857142857142856,0.0,0.0,0.0,0.0
spring-projects/spring-boot,419,0.0,0.018838304552590265,0.0,0.015698587127158554,0.015698587127158554,0.012558869701726845,,0.0,0.0,0.0,0.0
spring-projects/spring-boot,427,0.009881422924901186,0.009881422924901186,0.009881422924901186,0.009881422924901186,0.009881422924901186,0.009881422924901186,0.0,0.009881422924901186,0.009881422924901186,0.009881422924901186,0.0
spring-projects/spring-boot,463,0.08202443280977312,0.08202443280977312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spring-projects/spring-boot,476,0.022727272727272728,0.0,,0.017777777777777778,0.017777777777777778,0.022727272727272728,0.0044444444444444444,0.0,0.0,0.0,0.0
spring-projects/spring-boot,558,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.002109704641350211,0.002109704641350211,0.0,0.0,0.0,0.0
xetorthio/jedis,90,0.6312217194570136,0.02528735632183908,0.016055045871559634,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.0,0.10696517412935323,0.0,0.0,0.0
xetorthio/jedis,108,0.0027563395810363835,0.0005506607929515419,0.0027563395810363835,0.0027563395810363835,0.04869497467861317,0.0027563395810363835,,0.0027563395810363835,0.0005506607929515419,0.0005506607929515419,0.0
xetorthio/jedis,109,0.003524229074889868,0.0,0.0,0.0,0.0,0.0008795074758135445,0.014951627088830254,0.0,0.0,0.0,0.0
